elegacy_school_id,school_name,school_city,school_state,school_country,professor_id,professor_legacy_id,first_name,last_name,department,avg_rating,avg_difficulty,num_ratings,would_take_again_percent,is_saved
,Simon Fraser University,,,,VGVhY2hlci0yNjc1OTA3,2675907,Jens,Classen,Computer Science,3,4,4,25,False
,Simon Fraser University,,,,VGVhY2hlci03OTkxNTE=,799151,Michael,Markwick,Communication,3.8,2.1,23,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNDg2OTIy,2486922,Daryl,Fuller,Business Administration,5,2,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjc2NTk0,2676594,Nilesh,Saraf,Information Systems,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNzA0MTQ2,2704146,Yves,Candau,Cognitive Science,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci00MTY4ODU=,416885,Allan,Mackinnon,Education,3.5,2.7,14,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNzA1MTA2,2705106,Madeleine,Potvin,Indigenous Studies,4,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzc0MjE1,2374215,Ahlem,Bensari,Chemistry,1.6,4.5,10,20,False
,Simon Fraser University,,,,VGVhY2hlci0yMzQ3MDQz,2347043,Jacqueline,Barreiro,Education,4.8,1.8,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0zNzM1MzA=,373530,Kanya,Adam,Political Science,4.6,2.4,13,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjU1ODMx,2655831,Susan,Owen,Geography,4.4,2.4,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjMxMTk3,2631197,Yaser,Sattari,Economics,3.6,3.7,10,80,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQ2NjUy,2446652,Patrick,Brouder,Geography,3.5,3,2,50,False
,Simon Fraser University,,,,VGVhY2hlci03NTQ4OTU=,754895,Sudheer,Gupta,Business Administration,4.6,2.9,14,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDczMDM5,1073039,Stuart,Poyntz,Communication,4.5,2.5,39,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xODY0Nzc0,1864774,Laya,Behbahani,Criminology,4.9,1.8,5,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQ3NDY1,2447465,Karmvir,Padda,Criminology,4.4,2.9,17,94.1176,False
,Simon Fraser University,,,,VGVhY2hlci0yNjczODI5,2673829,Jose,Pizarro,Finance,5,1.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA4NDMy,2608432,David,Heide,Philosophy,5,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDMzNzg0,1033784,Anil,Narine,Communication,4.2,1.9,24,80,False
,Simon Fraser University,,,,VGVhY2hlci0xOTkzODg4,1993888,Kory,Stevens,Physics,3,2.8,5,0,False
,Simon Fraser University,,,,VGVhY2hlci0xODA2MzAz,1806303,Milena,Droumeva,Communication,5,2.6,5,100,False
,Simon Fraser University,,,,VGVhY2hlci01ODA4MzQ=,580834,John,Irwin,Geography,3,3,79,20,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE4MzM1,2618335,Darelle,Odo,Business Administration,3.4,4.1,10,60,False
,Simon Fraser University,,,,VGVhY2hlci0yMTU2Nzk5,2156799,Kylie,Reale,Criminology,3.4,3.4,5,60,False
,Simon Fraser University,,,,VGVhY2hlci0yNjg0MDc1,2684075,Alicia,Massie,Communication,4.5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc4MDM1,2578035,Jens,Classes,Computer Science,3,4,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNTA2MTY0,2506164,Marco,Galvani,Business Administration,5,2.9,7,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjkwMjkx,2690291,Laura,D'Amico,Education,4,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjkwMjQw,2690240,May,Hen-Smith,Sociology,1,1,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg1Njkx,2585691,Linden,Lechner,Biomedical Physiology & Kinesiology,4.2,3.4,5,80,False
,Simon Fraser University,,,,VGVhY2hlci0xNjk0MjE4,1694218,Erik,Kimbrough,Economics,2.5,3.5,21,12.5,False
,Simon Fraser University,,,,VGVhY2hlci0yNjg0Mzkz,2684393,John,Lyon,Linguistics,4,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMjY2OTcy,2266972,Candyce,Kelshall,International Studies,4.5,3.9,30,96.6667,False
,Simon Fraser University,,,,VGVhY2hlci01NTk2OTY=,559696,Carl,Lowenberger,Biology,3.9,3.3,13,50,False
,Simon Fraser University,,,,VGVhY2hlci04NzEzNDY=,871346,Byron,Gates,Chemistry,4.1,3.6,11,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMjM4NjEy,2238612,Raymond,Leung,Accounting,1,4,4,0,False
,Simon Fraser University,,,,VGVhY2hlci0xODEwNzU1,1810755,Huai,Bao Dhawa,Gender Studies,3.9,2.5,17,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc5ODQ5,2579849,Yueh,Li,Molecular Biology & Biochemistry,5,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xOTMwNjYz,1930663,Eliav,Danziger,Economics,2.9,3.6,24,50,False
,Simon Fraser University,,,,VGVhY2hlci04MjI5MTY=,822916,Yildiz,Atosoy,Sociology,3.4,3.4,8,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDYxOTY4,2461968,Genevieve,Breau,Health Science,2.3,2.8,28,35.7143,False
,Simon Fraser University,,,,VGVhY2hlci0yMjI3Mzk1,2227395,Simone,Brugiapaglia,Mathematics,3.6,3.3,15,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNDY2OTgw,2466980,Simranpreet,Badesha,Gender Studies,4.5,1,2,100,False
,Simon Fraser University,,,,VGVhY2hlci00MTEyOTc=,411297,"Hao ""Richard""",Zhang,Computer Science,2.6,3.8,37,57.1429,False
,Simon Fraser University,,,,VGVhY2hlci0xMDU5Njg5,1059689,Rose,Vernon,Psychology,3.3,3.8,6,80,False
,Simon Fraser University,,,,VGVhY2hlci0xOTQxMTI0,1941124,Sarah,Yerich,Criminology,5,2.7,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjM3MjI4,2637228,Carleigh,Baker,English,5,1.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODMzNTQw,1833540,Eunice,Chin,Biology,2.1,4.1,30,26.087,False
,Simon Fraser University,,,,VGVhY2hlci0xMDEzOTk1,1013995,Roy,Bendor,Communication,3.6,3.4,9,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNzc3OTc0,1777974,Philip,Grant,Business Administration,2.3,2.8,17,11.1111,False
,Simon Fraser University,,,,VGVhY2hlci0xODY4OTE5,1868919,Mikael,Mokkonen,Biology,2.7,3.4,17,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTYyMjMw,2562230,Sara,Sagaii,Mathematics,4,5,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDM3ODUz,2437853,Hasheem,Hakeem,French,4,5,1,100,False
,Simon Fraser University,,,,VGVhY2hlci00MDA1NTI=,400552,Andrea,Migone,Political Science,3.1,2.8,59,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNDI4MjE0,2428214,Kyeong-min,Kim,Linguistics,2.9,2.6,10,40,False
,Simon Fraser University,,,,VGVhY2hlci0yMDE5MTgw,2019180,Flora,Hsiao,Business Administration,3.1,3.1,14,50,False
,Simon Fraser University,,,,VGVhY2hlci04NjgzMjE=,868321,Scott,Uzelman,Communication,4,2.5,8,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk1NzMw,2395730,Maryam,Dehghani Estakhri,Engineering,3.7,1.7,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xNzA0ODAz,1704803,Graeme,Abernethy,English,4.7,2.5,10,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIzNDc5,2623479,Augustine,Kwofie,Health Science,3,4,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIxMDgz,2621083,Cameron,Brewer,Resource Management,4,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODQ1Mzk3,1845397,Daniel,Tones,Fine Arts,3.2,3.6,7,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjI5MTU2,2629156,Andy,Calvert,Earth Science,3.5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzkzMDA4,2393008,Zahia,Marzouk,Education,4.6,2.3,14,92.8571,False
,Simon Fraser University,,,,VGVhY2hlci0yNjU2NzY1,2656765,Billie Joe,Rogers,Indigenous Studies,4,2,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjYzODcy,2663872,Goksel,Demir,Criminology,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjU3NjMy,2657632,Kristen,Matheson,Business Administration,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0zMjE2NzM=,321673,John,Calvert,Political Science,3.9,2.9,48,75,False
,Simon Fraser University,,,,VGVhY2hlci0xMTc1MjU=,117525,Stephen,Campbell,Education,3.8,2.3,33,92.3077,False
,Simon Fraser University,,,,VGVhY2hlci05Mzk1Nw==,93957,John,McDonald,Psychology,4.1,2.8,17,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNjYxMjc3,2661277,Aaron,Danielson,Statistics,2,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNDYxMDU2,2461056,Nathaniel,Payne,Business Administration,2,3.8,94,24.4681,False
,Simon Fraser University,,,,VGVhY2hlci05MjU1MDY=,925506,Jeremy,Venditti,Geography,3.8,2.9,21,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci03NDUxMA==,74510,Robert,Krider,Business Administration,3.4,3.1,32,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjEwNTE4,2610518,Anastasia,Ufimtseva,Business Administration,5,3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODc1NjE=,187561,Alex,Clapp,Geography,4.4,3.1,20,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDU5MjE5,1059219,Cheryl,Prophet,Applied Arts,3.3,2.6,5,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0xMjgwMTA4,1280108,Carlo,Menon,Engineering,4.8,2.7,6,0,False
,Simon Fraser University,,,,VGVhY2hlci0xOTk5NDA3,1999407,Ryan,Morin,Molecular Biosciences,3.6,3.5,4,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci02NDY2MjI=,646622,Mike,Lanthier,History,4.5,2.4,43,92.8571,False
,Simon Fraser University,,,,VGVhY2hlci00NDUxMjc=,445127,Erin,Thrift,Education,4.7,2.5,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE4Njg4,2518688,Stefanie,Rezansoff,Health Science,3,2.9,14,50,False
,Simon Fraser University,,,,VGVhY2hlci0yODc2Ng==,28766,Ray,Corrado,Criminal Justice,3.1,3.2,28,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMjI3NzU3,2227757,Sam,Behfarshad,Engineering,4.9,2.5,16,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMjYzODE3,1263817,Tony,Leyland,Kinesiology,3.3,3,100,56.5217,False
,Simon Fraser University,,,,VGVhY2hlci0xMDczNjE5,1073619,Bertille,Antoine,Economics,3.6,3.4,25,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIwNzY2,2620766,Cody,Groat,History,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQzNzc5,2643779,Khaled,Diab,Computer Science,3.3,1.7,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xOTY3OTY3,1967967,Fiachra,Knox,Mathematics,2.6,4.1,29,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNjUzNTM1,2653535,Antonina,Kolokolova,Computer Science,4,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIyMDk0,2622094,Srini,Krishnamoorthy,Business Administration,5,1,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTEzMDcw,2513070,Daniel,Veloso Magnino,Business Administration,3.9,3.7,15,73.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNjMxMTk0,2631194,Samuel,Bass,History,5,2,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMDc3Mzc1,2077375,Michelle,Pidgeon,Education,4.8,2.8,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTgxMzU1,2581355,Olivia,Ha,Criminology,4.3,2.3,4,75,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA1ODE4,2605818,Annette,Rouleau,Education,5,2,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNjQ3ODk3,2647897,Kevin,Leung,Political Science,5,2,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMjYyMzM5,1262339,Susan,Clements,Media Arts,3,3.5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNTMxNTUx,2531551,Novia,Chen,Gender Studies,1,4.3,3,0,False
,Simon Fraser University,,,,VGVhY2hlci01MjEzOQ==,52139,Carl,Peters,English,2.9,3.6,28,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMzY4NDA2,2368406,James (Jim),Utley,Business Administration,3,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzU5NTY1,2359565,Baris,Tuncer,Mathematics,3.8,3,22,68.1818,False
,Simon Fraser University,,,,VGVhY2hlci0yNDAyNzA0,2402704,Mitra,Kiamanesh,Business Administration,2.6,3.8,8,37.5,False
,Simon Fraser University,,,,VGVhY2hlci0yNzg0MA==,27840,George,Blazenko,Business Administration,3.7,3.5,123,68,False
,Simon Fraser University,,,,VGVhY2hlci0xMTUyNDk3,1152497,Seeparsad,Matadeen,Business Administration,1.6,4.4,9,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNjIyMDIx,2622021,Tracy,Yiu,Business Administration,5,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMjg4MjUy,2288252,Michael,Huenefeld,Business Administration,1.5,3.5,17,17.6471,False
,Simon Fraser University,,,,VGVhY2hlci0yNDg2MTI1,2486125,Corey,Abell,English,5,3,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNzc4MDMw,1778030,Colleen,Pawlychka,Criminology,1.9,4.3,56,28.5714,False
,Simon Fraser University,,,,VGVhY2hlci0yMDgwNTI0,2080524,Gregory,Feldman,International Studies,4.2,3,17,75,False
,Simon Fraser University,,,,VGVhY2hlci0yNDc2NTUz,2476553,Timothy,Paulson,History,3,4,4,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE0ODkx,2514891,Laura,Lee,Health Science,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNjc2NTky,1676592,Anisef,Aubie,Not Specified,4.3,2,17,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODA4NDkx,1808491,Mehran,Norafkan,Linguistics,3.6,3.4,8,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc4MDQ4,2578048,Lindsay,Pattison,History,1.7,4.3,6,16.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xNjY0MzI0,1664324,Steve,Conrad,Not Specified,3.5,3.1,22,60,False
,Simon Fraser University,,,,VGVhY2hlci0xMDk3MjE3,1097217,Marinko,Sarunic,Engineering,4.3,2.3,12,40,False
,Simon Fraser University,,,,VGVhY2hlci0xNjUwNjk0,1650694,Carolyn,Sparrey,Engineering,3.8,3.6,9,75,False
,Simon Fraser University,,,,VGVhY2hlci0yNDkxNTE4,2491518,Shahram,Amiri,Engineering,1,3,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE2NjM2,2616636,Bahram,Dadgostar,Finance,1,3.5,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE5OTUw,2619950,Cassius,King,Criminology,5,1.5,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTA3MTYz,2507163,Helene,Wheeler,Criminology,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzI2ODEz,2326813,Angela,Lin,Accounting,4.2,3.5,13,84.6154,False
,Simon Fraser University,,,,VGVhY2hlci0yMTEzMzAz,2113303,Patrick,Carolan,Psychology,4.1,3.1,24,89.4737,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA3MDUy,2607052,Vanessa,Shum,Business Administration,4.1,3.2,9,77.7778,False
,Simon Fraser University,,,,VGVhY2hlci0xMjAyNTMy,1202532,Terry,Neiman,Communication,3.4,3.3,67,76.9231,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA5ODUx,2609851,Liang,Diao,Economics,1.3,4.7,3,0,False
,Simon Fraser University,,,,VGVhY2hlci01ODU3OA==,58578,Manfred,Trummer,Mathematics,2.2,3.9,100,32,False
,Simon Fraser University,,,,VGVhY2hlci0yNDk4MjY2,2498266,Christina,Hull,Biomedical Physiology & Kinesiology,4.6,3.4,5,80,False
,Simon Fraser University,,,,VGVhY2hlci0yNDc3NjQx,2477641,David,Hik,Biology,4.7,3.3,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNjE1OTEx,2615911,Susan,Bush,Business Administration,2,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci04NjI0NjI=,862462,Andrea,Geiger,History,3.2,3.8,27,75,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE1Mzc5,2515379,Mohsen,Moghaddam,Linguistics,4.7,3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTMzOTMz,2533933,Jim,Hutchinson,Philosophy,4.5,2.7,12,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yMzYyMzEz,2362313,Justine,Gauthier,Mathematics,4,3.3,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMDM2NTkx,2036591,Marnie,Branfireun,Environmental Science,2.7,3.5,56,35.4167,False
,Simon Fraser University,,,,VGVhY2hlci0yNTY0Nzgz,2564783,Ryan,McBride,Computer Science,4.8,3.5,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTkwMzYx,2590361,Jessica,Bouchard,Criminology,4,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODMwNDk1,1830495,Sarah,Lubik,Business Administration,4.3,2.3,12,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yMjkxODc5,2291879,Leslie,Armijo,International Studies,3.6,2.9,14,57.1429,False
,Simon Fraser University,,,,VGVhY2hlci0yNjA5ODE2,2609816,Alisa,Paul,Education,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMjM2NDk1,2236495,Joe,Thompson,Psychology,3.5,3.3,38,60.5263,False
,Simon Fraser University,,,,VGVhY2hlci0xOTU5NzE5,1959719,Michael,Campbell,Geography,3.5,2.5,2,50,False
,Simon Fraser University,,,,VGVhY2hlci0xODcyMjU2,1872256,Ayaka,Yoshimizu,Communication,3.5,2.6,12,25,False
,Simon Fraser University,,,,VGVhY2hlci0yNDQzNDc5,2443479,Shuna,Ho,Business Administration,1.5,3.6,9,22.2222,False
,Simon Fraser University,,,,VGVhY2hlci04OTM3ODI=,893782,Jack,Chen,Biology,3.5,2.6,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNjYyNzc=,166277,Noel,Dyck,Anthropology,2.8,3.5,30,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODM1NzMw,1835730,David,Kaufman,Education,3.8,2.4,5,75,False
,Simon Fraser University,,,,VGVhY2hlci0zNjYwMw==,36603,Mark,Drew,Computer Science,3,3.2,49,50,False
,Simon Fraser University,,,,VGVhY2hlci0yMDc4NTE1,2078515,Rob,Bittner,Gender Studies,4.5,2.1,9,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNjAxODk2,2601896,Nadine,Boulay,Gender Studies,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMzAyMTA0,1302104,"Anthony ""Tony""",Leyland,Kinesiology,3.7,3.1,10,75,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk3NDgx,2397481,Matthew,Gervais,Psychology,2.8,3.2,26,53.8462,False
,Simon Fraser University,,,,VGVhY2hlci0xNzc1MzEy,1775312,Fernando,Aragon,Economics,2.5,4.3,24,33.3333,False
,Simon Fraser University,,,,VGVhY2hlci05NjI4NQ==,96285,Catherine,Blancard,Languages,3.9,2.9,40,50,False
,Simon Fraser University,,,,VGVhY2hlci0yNTk2NjM3,2596637,Julie,Nielsen,Environmental Resources,1,3,2,0,False
,Simon Fraser University,,,,VGVhY2hlci0xMjk3NDM3,1297437,Scott,Venners,Health Science,4.3,3,11,100,False
,Simon Fraser University,,,,VGVhY2hlci04NTM2NDY=,853646,Mary Ellen,Kelm,History,3.2,2.7,17,50,False
,Simon Fraser University,,,,VGVhY2hlci0xOTk1Mw==,19953,Paul,Dutton,History,4.3,3.3,89,80,False
,Simon Fraser University,,,,VGVhY2hlci0zNzA5ODY=,370986,Nadine,Flagel,English,3,3.5,70,27.2727,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg4NzI4,2588728,Edward,Surman,Religion,5,3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNzE1MTgx,1715181,Kevin,Ginnell,Political Science,4,2.2,27,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0yMzczMjAx,2373201,Irina,Presnyakova,Linguistics,4.5,2.5,4,100,False
,Simon Fraser University,,,,VGVhY2hlci0xODQ3NTIz,1847523,Elizabeth Lisa,Phillips,Business Administration,4.5,2.7,11,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDcxNzE1,2471715,Carlie,Bell,Business Administration,4.4,3.6,5,80,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg4MDcy,2588072,Christina,Tang,Cognitive Science,1,4,1,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNTIxMzgz,2521383,Sarah,Hogarth Rossiter,Philosophy,4.4,3,8,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDMxNDE1,2431415,Amal,Ghazal,History,3.3,3.3,3,100,False
,Simon Fraser University,,,,VGVhY2hlci01OTE4Mg==,59182,Duncan,Knowler,Environmental Studies,3.5,3,16,100,False
,Simon Fraser University,,,,VGVhY2hlci0xMDQ4NTkx,1048591,Alfred,Kong,Economics,2.5,3.1,13,0,False
,Simon Fraser University,,,,VGVhY2hlci02NTk2MTA=,659610,Lee,Hanlan,Chemistry,3.2,3,88,53.3333,False
,Simon Fraser University,,,,VGVhY2hlci00NzY1ODU=,476585,Lara,Campbell,Women's Studies,4.3,2.7,51,71.4286,False
,Simon Fraser University,,,,VGVhY2hlci0xMjI1Njg1,1225685,Lynn,Fels,Education,4.4,1.2,12,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk4NjMz,2398633,Shu,Ho,Business Administration,1.3,4.1,11,0,False
,Simon Fraser University,,,,VGVhY2hlci03MDk5OA==,70998,John,MacFarlane,Fine Arts,3.3,3.6,11,50,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk3NDg0,2397484,Madeline,Knickerbocker,History,3,3.6,9,44.4444,False
,Simon Fraser University,,,,VGVhY2hlci03ODM1MA==,78350,John,Whatley,English,3.6,3,24,60,False
,Simon Fraser University,,,,VGVhY2hlci0yNTM1ODc0,2535874,Jorge,Oceguera,Business Administration,4.9,2.3,7,100,False
,Simon Fraser University,,,,VGVhY2hlci0xNDkwODgy,1490882,Peter,Anderson,Communication,4.3,1.5,6,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDA3NzE4,2407718,Rasoul,Narimani,Physics,4.5,3,12,91.6667,False
,Simon Fraser University,,,,VGVhY2hlci0yNTg0Mjgy,2584282,Emanuela,Mileva,Linguistics,4,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTgzMDk1,2583095,Stacey,Copeland,Communication,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xOTk1Mzg2,1995386,Nicole ,Myers,Criminology,3.5,3.5,11,50,False
,Simon Fraser University,,,,VGVhY2hlci0xNDkwOTgz,1490983,Elena,Cirkovic,Political Science,3.3,3.3,15,100,False
,Simon Fraser University,,,,VGVhY2hlci0xOTg4NjUy,1988652,Rita,Ueda,Music,3.5,2.6,17,40,False
,Simon Fraser University,,,,VGVhY2hlci0yMTcwMDQy,2170042,Miriam,Lavergne,Health Science,4.2,2.8,6,83.3333,False
,Simon Fraser University,,,,VGVhY2hlci0yNDE4MTQ3,2418147,Daniel,Nnane,Geography,1,4.2,5,0,False
,Simon Fraser University,,,,VGVhY2hlci0xNzc0Mjc2,1774276,Jorge,Rodriguez,Statistics,1.2,4.2,75,0,False
,Simon Fraser University,,,,VGVhY2hlci0yMTUwNTY2,2150566,Eric,Wong,Business Administration,5,2.5,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTc2MDY1,2576065,Sterling,Keful,Psychology,5,3,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMzgxMzM=,238133,E.M,Verheyen,Science,4.3,3,50,100,False
,Simon Fraser University,,,,VGVhY2hlci01MDczNg==,50736,Joan,Brockman,Criminal Justice,3.5,3.4,57,50,False
,Simon Fraser University,,,,VGVhY2hlci0yMzk2MDM3,2396037,Iryna,Ponomarenko,Criminology,4,3.7,3,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xMzcyMDY2,1372066,David,Campbell,Statistics,3,3.9,17,87.5,False
,Simon Fraser University,,,,VGVhY2hlci0yNDE4Mjky,2418292,Shona,Adams,Psychology,3.1,2.2,19,52.6316,False
,Simon Fraser University,,,,VGVhY2hlci0yNDE0OTQ2,2414946,Birgit,Schwarz,Biology,2.6,3,5,60,False
,Simon Fraser University,,,,VGVhY2hlci00NjY5NjI=,466962,Mark,Fettes,Education,3.5,2.6,13,0,False
,Simon Fraser University,,,,VGVhY2hlci0xODk5NzE=,189971,Joseph,Peters,Computer Science,3.5,3.7,27,70,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE5NDIx,2519421,Lawrence,McAllister,English,5,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNDY5ODAy,2469802,Jay,Leardi,Philosophy,5,2,2,100,False
,Simon Fraser University,,,,VGVhY2hlci0yMTc0Nw==,21747,Ramesh,Krishnamurti,Computer Science,2.1,3.4,53,10.5263,False
,Simon Fraser University,,,,VGVhY2hlci0xOTQyNjQ4,1942648,James,Delgrande,Computer Science,2.7,3.3,3,50,False
,Simon Fraser University,,,,VGVhY2hlci0xOTg3NTY3,1987567,Penny,Deck,Health Science,2.6,4,7,66.6667,False
,Simon Fraser University,,,,VGVhY2hlci0xMzE0MTg4,1314188,Annette,Stenning,English,2.2,3.7,10,20,False
,Simon Fraser University,,,,VGVhY2hlci0yMTI4Mjk5,2128299,Amir,Azaron,Business Administration,1.9,3.7,36,17.1429,False
,Simon Fraser University,,,,VGVhY2hlci0xMDAxNDcw,1001470,Ami,Mamolo,Mathematics,2.4,4.2,44,0,False
,Simon Fraser University,,,,VGVhY2hlci0yNTE2ODk4,2516898,Louis,Ng,Statistics,3.7,2.2,47,63.8298,False
,Simon Fraser University,,,,VGVhY2hlci0yNDAxNzM2,2401736,Graham,Mackenzie,Communication,4,3,5,60,False
,Simon Fraser University,,,,VGVhY2hlci0yNDEyNjMw,2412630,Steven,Thompson,Statistics,5,2,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0yNTU1NjUy,2555652,Ethan,Kazemir,Biomedical Physiology & Kinesiology,5,4,1,100,False
,Simon Fraser University,,,,VGVhY2hlci0xOTEzNjE2,1913616,Lieke,Brummelhuis,Business Administration,3.7,2.6,27,69.5652,False
